"","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury"
"all_info.366","RuckFr99","Rucker,Frostee","2009","cin",17,1,5,"ankle neck illness",6,15
"all_info.376","SantDa20","Santucci,Dan","2009","cin",17,17,17,"foot",1,17
"all_info.386","ScotBe00","Scott,Bernard","2009","cin",17,3,7,"knee leg toe foot illness",8,16
"all_info.395","SimpJe00","Simpson,Jerome","2009","cin",17,1,1,"illness",6,6
"all_info.405","SimsPa99","Sims,Pat","2009","cin",17,1,2,"biceps forearm",7,17
"all_info.418","SmitAn23","Smith,Andre","2009","cin",17,8,8,"foot",1,8
"all_info.424","SmitSh20","Smith,Shaun","2009","cin",17,0,1,"ankle",17,17
"all_info.433","TrenMo99","Trent,Morgan","2009","cin",17,0,5,"knee",10,14
"all_info.442","UtecBe00","Utecht,Ben","2009","cin",17,9,9,"concussion",1,9
"all_info.452","WhitAn20","Whitworth,Andrew","2009","cin",17,0,1,"Achilles",4,4
"all_info.462","WillRo03","Williams,Roy","2009","cin",17,13,15,"thigh  forearm",1,17
"all_info7","AdamMi21","Adams,Mike","2009","cle",16,0,5,"groin finger elbow",5,16
"all_info.127","AndeDe00","Anderson,Derek","2009","cle",16,1,3,"ankle hip illness",7,13
"all_info.227","BartEr20","Barton,Eric","2009","cle",16,8,10,"neck shoulder",6,16
"all_info.327","BoweDa20","Bowens,David","2009","cle",16,0,16,"knee",1,16
"all_info.419","BrowTi20","Brown,Titus","2009","cle",16,1,1,"hamstring",16,16
"all_info.57","ColeKe20","Coleman,Kenyon","2009","cle",16,3,11,"groin knee illness/knee ankle",4,16
"all_info.67","CostBl20","Costanzo,Blake","2009","cle",16,0,4,"shoulder",11,14
"all_info.77","CribJo01","Cribbs,Josh","2009","cle",16,0,3,"knee neck ankle",7,14
"all_info.87","DaviJa03","Davis,James","2009","cle",16,14,16,"head shoulder",1,16
"all_info.97","dawsophi01","Dawson,Phil","2009","cle",16,5,7,"calf hamstring",3,15
"all_info.107","EstaGr01","Estandia,Greg","2009","cle",16,1,2,"knee shoulder",8,11
"all_info.1111","FralHa20","Fraley,Hank","2009","cle",16,1,3,"knee elbow",9,13
"all_info.128","FranCo99","Francies,Coye","2009","cle",16,2,2,"calf knee",5,9
"all_info.137","GainMi00","Gaines,Michael","2009","cle",16,1,3,"hamstring back shoulder",9,13
"all_info.147","HadnRe20","Hadnot,Rex","2009","cle",16,7,16,"knee",1,16
"all_info.157","HallAl99","Hall,Alex","2009","cle",16,0,1,"shoulder",1,1
"all_info.167","HarrJe00","Harrison,Jerome","2009","cle",16,1,5,"knee  illness hip",1,16
"all_info.177","HeidSt00","Heiden,Steve","2009","cle",16,3,7,"knee  ankle",1,10
"all_info.187","JackDQ20","Jackson,D'Qwell","2009","cle",16,10,12,"hamstring shoulder",5,16
"all_info.197","JennCh00","Jennings,Chris","2009","cle",16,0,5,"shoulder",12,16
"all_info.207","LawsGe20","Lawson,Gerard","2009","cle",16,2,2,"groin",5,6
"all_info.2111","LewiJa00","Lewis,Jamal","2009","cle",16,7,14,"neck hamstring wrist ankle concussion",2,16
"all_info.228","MackAl20","Mack,Alex","2009","cle",16,0,6,"knee illness shoulder wrist thumb",3,11
"all_info.237","MadiAn20","Madison,Anthony","2009","cle",16,0,2,"illness",6,7
"all_info.247","MassMo00","Massaquoi,Mohamed","2009","cle",16,0,2,"shoulder",2,3
"all_info.257","McDoBr99","McDonald,Brandon","2009","cle",16,0,2,"shoulder",7,8
"all_info.267","MoslC.20","Mosley,C.J.","2009","cle",16,4,5,"back ankle",8,16
"all_info.277","PeerCe00","Peerman,Cedric","2009","cle",16,3,3,"thigh",1,3
"all_info.287","PoolBr20","Pool,Brodney","2009","cle",16,5,6,"illness concussion",7,16
"all_info.297","QuinBr00","Quinn,Brady","2009","cle",16,2,2,"foot",15,16
"all_info.307","RobiBr00","Robiskie,Brian","2009","cle",16,1,3,"toe ankle",13,16
"all_info.3111","RogeSh99","Rogers,Shaun","2009","cle",16,5,14,"foot illness/foot  back leg/ankle",1,16
"all_info.328","RoyaRo00","Royal,Robert","2009","cle",16,3,9,"foot/finger illness/hamstring/finger hamstring/finger finger thigh thigh/finger",6,14
"all_info.337","RubiAh99","Rubin,Ahtyba","2009","cle",16,0,1,"toe",3,3
"all_info.347","SmitRo21","Smith,Robaire","2009","cle",16,1,8,"calf shoulder groin",6,16
"all_info.357","St.CJo20","St. Clair,John","2009","cle",16,2,4,"thumb shoulder ankle",6,16
"all_info.367","SteiEr20","Steinbach,Eric","2009","cle",16,0,1,"knee",4,4
"all_info.377","StucCh20","Stuckey,Chansi","2009","cle",16,1,4,"illness calf",7,11
"all_info.387","ThomJo28","Thomas,Joe","2009","cle",16,0,2,"thigh shoulder",15,16
"all_info.396","TrusJa99","Trusnik,Jason","2009","cle",16,0,1,"illness",7,7
"all_info.406","TuckRy20","Tucker,Ryan","2009","cle",16,16,16,"knee",1,16
"all_info.4110","VeikDa99","Veikune,David","2009","cle",16,1,1,"knee",16,16
"all_info.425","VentRa20","Ventrone,Raymond","2009","cle",16,1,3,"finger",14,16
"all_info.434","VickLa00","Vickers,Lawrence","2009","cle",16,0,11,"illness shoulder hamstring groin",5,16
"all_info.443","WillCo21","Williams,Corey","2009","cle",16,0,4,"knee illness thigh ankle",4,16
"all_info.453","WimbKa20","Wimbley,Kamerion","2009","cle",16,1,6,"shoulder illness knee",4,13
"all_info.463","WomaFl20","Womack,Floyd","2009","cle",16,3,5,"ankle",3,7
"all_info.472","WrigEr99","Wright,Eric","2009","cle",16,0,8,"knee  hand shoulder hamstring",1,14
"all_info.482","ZastDa20","Zastudil,Dave","2009","cle",16,5,12,"knee",2,16
"all_info8","AdamFl00","Adams,Flozell","2009","dal",18,0,3,"shoulder calf",4,18
"all_info.129","AndeDe01","Anderson,Deon","2009","dal",18,0,4,"illness knee knee/illness",7,15
"all_info.229","AustMi00","Austin,Miles","2009","dal",18,0,1,"thumb",16,16
"all_info.329","BarbMa01","Barber,Marion","2009","dal",18,1,11,"quadriceps thigh thigh/thumb thumb knee",3,18
"all_info.420","BennMa00","Bennett,Martellus","2009","dal",18,2,3,"concussion",13,15
"all_info.58","BrewRo20","Brewster,Robert","2009","dal",18,18,18,"pectoral",1,18
"all_info.68","BrooKe00","Brooking,Keith","2009","dal",18,0,1,"ankle",11,11
"all_info.78","BuehDa44","Buehler,David","2009","dal",18,0,2,"toe",10,11
"all_info.88","ButlVi99","Butler,Victor","2009","dal",18,0,1,"knee",12,12
"all_info.98","ChoiTa00","Choice,Tashard","2009","dal",18,0,1,"concussion",17,17
"all_info.108","ColoMa20","Colombo,Marc","2009","dal",18,7,10,"ankle fibula/ankle",6,18
"all_info.1112","DaviLe21","Davis,Leonard","2009","dal",18,0,1,"thumb",6,6
"all_info.1210","GuroAn20","Gurode,Andre","2009","dal",18,0,4,"knee ankle",5,9
"all_info.138","HamlKe20","Hamlin,Ken","2009","dal",18,4,5,"ankle",10,14
"all_info.148","HamlMi99","Hamlin,Michael","2009","dal",18,6,6,"wrist  ankle",1,15
"all_info.158","HodgSt99","Hodge,Stephen","2009","dal",18,18,18,"knee",1,18
"all_info.168","JenkMi99","Jenkins,Mike","2009","dal",18,0,2,"elbow",10,11
"all_info.178","JohnCu99","Johnson,Curtis","2009","dal",18,5,5,"hamstring",1,6
"all_info.188","JoneFe00","Jones,Felix","2009","dal",18,2,4,"thigh knee",2,6
"all_info.198","McGeSt00","McGee,Stephen","2009","dal",18,3,3,"knee",1,3
"all_info.208","NewmTe20","Newman,Terence","2009","dal",18,0,5,"knee",13,17
"all_info.2112","RatlJa20","Ratliff,Jay","2009","dal",18,0,2,"knee",7,8
"all_info.2210","RomoTo00","Romo,Tony","2009","dal",18,0,3,"ankle back",2,12
"all_info.238","RossAl99","Rossum,Allen","2009","dal",18,5,5,"hamstring",7,11
"all_info.248","SensGe20","Sensabaugh,Gerald","2009","dal",18,1,15,"chest thumb",2,18
"all_info.258","WareDe99","Ware,DeMarcus","2009","dal",18,0,14,"head  neck foot wrist/neck wrist wrist/back",1,18
"all_info.268","WatkPa20","Watkins,Pat","2009","dal",18,4,5,"knee",14,18
"all_info.278","WillBr95","Williams,Brandon","2009","dal",18,18,18,"knee",1,18
"all_info.288","WillJa95","Williams,Jason","2009","dal",18,3,5,"ankle",1,5
"all_info.298","WillRo04","Williams,Roy","2009","dal",18,1,2,"ribs",5,6
"all_info.308","WittJa00","Witten,Jason","2009","dal",18,0,3,"foot",11,13
"all_info9","BailCh00","Bailey,Champ","2009","den",16,0,1,"ankle",2,2
"all_info.130","BarrJo99","Barrett,Josh","2009","den",16,2,8,"shoulder  hamstring",1,13
"all_info.230","BrutDa99","Bruton,David","2009","den",16,2,4,"groin thigh quadriceps illness",8,15
"all_info.330","BuckCo00","Buckhalter,Correll","2009","den",16,2,7,"ankle knee",5,16
"all_info.426","DawkBr00","Dawkins,Brian","2009","den",16,0,8,"hand  knee hamstring neck ankle",1,16
"all_info.59","DumeEl20","Dumervil,Elvis","2009","den",16,0,1,"toe",14,14
"all_info.69","FielRo20","Fields,Ronald","2009","den",16,0,1,"hamstring",7,7
"all_info.79","GaffJa00","Gaffney,Jabar","2009","den",16,0,2,"finger",2,3
"all_info.89","GrahDa00","Graham,Daniel","2009","den",16,0,1,"knee",16,16
"all_info.99","GreiNi20","Greisen,Nick","2009","den",16,16,16,"knee",1,16
"all_info.109","HaggMa20","Haggan,Mario","2009","den",16,0,1,"knee",3,3
"all_info.1113","HamiBe20","Hamilton,Ben","2009","den",16,1,3,"hamstring",3,5
"all_info.1211","HarrRy20","Harris,Ryan","2009","den",16,8,9,"shoulder toe",4,16
"all_info.139","HillRe20","Hill,Renaldo","2009","den",16,1,3,"ankle",14,16
"all_info.149","HillPe00","Hillis,Peyton","2009","den",16,0,1,"head",4,4
"all_info.159","HochRu20","Hochstein,Russ","2009","den",16,1,1,"knee",16,16
"all_info.169","JordLa00","Jordan,LaMont","2009","den",16,3,3,"back",10,12
"all_info.179","KupeCh20","Kuper,Chris","2009","den",16,1,3,"ankle",1,3
"all_info.189","LarsSp99","Larsen,Spencer","2009","den",16,6,9,"shoulder back hamstring",2,16
"all_info.199","LawxTy00","Law,Ty","2009","den",16,2,4,"hamstring",12,16
"all_info.209","LloyBr00","Lloyd,Brandon","2009","den",16,3,3,"foot",10,12
"all_info.2113","MarsBr00","Marshall,Brandon","2009","den",16,1,5,"illness back neck hamstring",3,16
"all_info.2211","McBaDa99","McBath,Darcel","2009","den",16,3,3,"forearm",14,16
"all_info.239","McBeRy99","McBean,Ryan","2009","den",16,2,3,"knee",8,10
"all_info.249","McKiKe00","McKinley,Kenny","2009","den",16,1,2,"illness knee",4,16
"all_info.259","MoreKn00","Moreno,Knowshon","2009","den",16,0,5,"knee groin  shoulder ankle",1,14
"all_info.269","OrtoKy00","Orton,Kyle","2009","den",16,0,7,"finger  ankle",1,13
"all_info.279","QuinRi00","Quinn,Richard","2009","den",16,0,1,"hamstring",14,14
"all_info.289","ReidDa20","Reid,Darrell","2009","den",16,0,1,"knee",16,16
"all_info.299","RoyaEd00","Royal,Eddie","2009","den",16,2,3,"quadriceps neck/head",12,16
"all_info.309","ScheTo00","Scheffler,Tony","2009","den",16,1,3,"back/hip back disciplinary",6,16
"all_info.3112","SimmCh00","Simms,Chris","2009","den",16,1,1,"ankle",1,1
"all_info.3210","SmitAl98","Smith,Alphonso","2009","den",16,1,3,"ankle",3,5
"all_info.338","SmitLe20","Smith,Le Kevin","2009","den",16,2,3,"knee",1,3
"all_info.348","StokBr00","Stokley,Brandon","2009","den",16,0,2,"thigh",3,4
"all_info.358","ThomMa01","Thomas,Marcus","2009","den",16,2,2,"shoulder",11,12
"all_info.368","WillD.20","Williams,D.J.","2009","den",16,0,1,"ankle",15,15
"all_info.378","WillJa96","Williams,Jack","2009","den",16,1,1,"illness",8,8
"all_info.388","WoodWe20","Woodyard,Wesley","2009","den",16,0,1,"neck",12,12
"all_info10","AvriCl99","Avril,Cliff","2009","det",16,2,4,"hamstring",2,5
"all_info.140","BrowAa00","Brown,Aaron","2009","det",16,0,1,"knee",14,14
"all_info.240","BryaCo99","Bryan,Copeland","2009","det",16,10,10,"knee",7,16
"all_info.339","BuchPh20","Buchanon,Phillip","2009","det",16,3,7,"neck  knee knee/shoulder shoulder",1,16
"all_info.427","BullDa20","Bullocks,Daniel","2009","det",16,16,16,"knee",1,16
"all_info.510","CherGo20","Cherilus,Gosder","2009","det",16,1,3,"shoulder ankle",5,7
"all_info.610","CiurVi20","Ciurciu,Vinny","2009","det",16,0,1,"ankle",15,15
"all_info.710","CoheJo00","Cohen,Joe","2009","det",16,2,7,"ankle knee",9,16
"all_info.810","CookDa20","Cook,Damion","2009","det",16,16,16,"triceps",1,16
"all_info.910","CulpDa00","Culpepper,Daunte","2009","det",16,0,0,"",Inf,-Inf
"all_info.1010","DeVrJa20","DeVries,Jared","2009","det",16,16,16,"Achilles",1,16
"all_info.1114","DelmLo99","Delmas,Louis","2009","det",16,1,7,"leg tooth/jaw ankle knee",9,16
"all_info.1212","DizoJo99","Dizon,Jordon","2009","det",16,0,7,"foot neck",6,16
"all_info.1310","FaggDe20","Faggins,Demarcus","2009","det",16,9,9,"groin",8,16
"all_info.1410","FeltJe00","Felton,Jerome","2009","det",16,2,7,"ankle shoulder",3,11
"all_info.1510","FiguYa00","Figurs,Yamon","2009","det",16,0,1,"finger",1,1
"all_info.1610","FitzCa00","Fitzsimmons,Casey","2009","det",16,4,7,"knee  thigh ear concussion",1,16
"all_info.1710","FlueAn99","Fluellen,Andre","2009","det",16,2,5,"knee toes groin",2,14
"all_info.1810","FollZa99","Follett,Zack","2009","det",16,0,4,"illness neck",7,12
"all_info.1910","FootLa20","Foote,Larry","2009","det",16,2,5,"knee foot",9,16
"all_info.2010","hansojas01","Hanson,Jason","2009","det",16,0,2,"knee",1,2
"all_info.2114","HarrNi20","Harris,Nick","2009","det",16,0,2,"knee",13,14
"all_info.2212","HenrAn20","Henry,Anthony","2009","det",16,0,1,"shoulder",1,1
"all_info.2310","HillSa99","Hill,Sammie Lee","2009","det",16,3,7,"neck ankle toe",3,9
"all_info.2410","HuntJa24","Hunter,Jason","2009","det",16,2,7,"ribs  ankle knee",1,11
"all_info.2510","JackGr20","Jackson,Grady","2009","det",16,1,16,"knee",1,16
"all_info.2610","JohnCa00","Johnson,Calvin","2009","det",16,2,9,"knee hand",6,15
"all_info.2710","KingEr20","King,Eric","2009","det",16,12,13,"shoulder",2,16
"all_info.2810","LopeDa20","Loper,Daniel","2009","det",16,4,5,"knee back",2,13
"all_info.2910","ManuMa20","Manuel,Marquand","2009","det",16,7,9,"leg knee shoulder",2,16
"all_info.3010","McBrTu99","McBride,Turk","2009","det",16,0,1,"head",7,7
"all_info.3113","MorrMa00","Morris,Maurice","2009","det",16,1,1,"hip",6,6
"all_info.3211","MuhlDo20","Muhlbach,Don","2009","det",16,1,2,"concussion",14,15
"all_info.3310","NortDe00","Northcutt,Dennis","2009","det",16,0,3,"hand  groin",1,15
"all_info.349","PearKa20","Pearson,Kalvin","2009","det",16,4,6,"quadriceps hamstring",4,13
"all_info.359","PeteSt20","Peterman,Stephen","2009","det",16,7,8,"ankle",1,16
"all_info.369","PeteWi20","Peterson,Will","2009","det",16,0,2,"foot neck",2,13
"all_info.379","PettBr00","Pettigrew,Brandon","2009","det",16,5,7,"hamstring knee",5,16
"all_info.389","RaioDo20","Raiola,Dominic","2009","det",16,0,1,"knee",15,15
"all_info.397","RobeCh20","Roberson,Chris","2009","det",16,16,16,"undisclosed",1,16
"all_info.407","SimpKo20","Simpson,Ko","2009","det",16,8,10,"hamstring knee",5,16
"all_info.4111","SimsEr20","Sims,Ernie","2009","det",16,5,10,"shoulder hamstring",3,13
"all_info.428","SmitKe02","Smith,Kevin","2009","det",16,3,8,"shoulder hip knee",3,16
"all_info.435","SmitTe00","Smith,Terrelle","2009","det",16,0,1,"illness",7,7
"all_info.444","SpenCo20","Spencer,Cody","2009","det",16,16,16,"knee",1,16
"all_info.454","StafMa00","Stafford,Matthew","2009","det",16,6,11,"knee shoulder",5,16
"all_info.464","StanDr00","Stanton,Drew","2009","det",16,5,5,"knee  ankle",1,16
"all_info.473","WhitDe20","White,Dewayne","2009","det",16,6,13,"hamstring toe",4,16
"all_info.483","WillDe05","Williams,Derrick","2009","det",16,2,2,"hip",10,11
"all_info.492","WillJa96","Williams,Jack","2009","det",16,7,7,"knee",10,16
"all_info.502","WithBr20","Witherspoon,Brian","2009","det",16,1,1,"ankle",16,16
"all_info11","BarbAl20","Barbre,Allen","2009","gnb",17,3,4,"concussion ankle",9,12
"all_info.150","BarnNi20","Barnett,Nick","2009","gnb",17,0,4,"knee illness",13,16
"all_info.250","BigbAt20","Bigby,Atari","2009","gnb",17,3,4,"knee",2,5
"all_info.340","BishDe99","Bishop,Desmond","2009","gnb",17,0,2,"ankle",10,11
"all_info.429","BlacWi20","Blackmon,Will","2009","gnb",17,14,15,"quadriceps  knee",1,17
"all_info.511","BushJa20","Bush,Jarrett","2009","gnb",17,0,1,"ankle",3,3
"all_info.611","ChilBr20","Chillar,Brandon","2009","gnb",17,4,9,"neck hand back",6,17
"all_info.711","ClifCh20","Clifton,Chad","2009","gnb",17,4,9,"ankle hamstring knee",3,17
"all_info.811","CollDa20","Colledge,Daryn","2009","gnb",17,0,2,"foot knee",2,5
"all_info.911","CollNi20","Collins,Nick","2009","gnb",17,0,3,"chest ankle calf",3,15
"all_info.1011","CrosMa20","Crosby,Mason","2009","gnb",17,0,2,"abdomen",2,3
"all_info.1115","DietEv00","Dietrich-Smith,Evan","2009","gnb",17,0,2,"ankle",10,11
"all_info.1213","DrivDo00","Driver,Donald","2009","gnb",17,0,1,"neck",8,8
"all_info.1311","FinlJe00","Finley,Jermichael","2009","gnb",17,3,6,"knee",7,13
"all_info.1411","FlynMa00","Flynn,Matt","2009","gnb",17,0,1,"shoulder",1,1
"all_info.1511","FordTr00","Ford,Trevor","2009","gnb",17,2,2,"knee",15,16
"all_info.1611","FrisDe00","Frischknecht,Devin","2009","gnb",17,17,17,"leg",1,17
"all_info.1711","GranRy00","Grant,Ryan","2009","gnb",17,0,2,"neck shoulder",11,12
"all_info.1811","GreeAh00","Green,Ahman","2009","gnb",17,2,3,"groin",10,12
"all_info.1911","HallKo99","Hall,Korey","2009","gnb",17,5,8,"shoulder/concussion calf elbow",3,17
"all_info.2011","HarrJu99","Harrell,Justin","2009","gnb",17,17,17,"back",1,17
"all_info.2115","HarrAl21","Harris,Al","2009","gnb",17,7,7,"knee",11,17
"all_info.2213","JackBr00","Jackson,Brandon","2009","gnb",17,4,5,"ankle",1,5
"all_info.2311","JenkCu20","Jenkins,Cullen","2009","gnb",17,0,7,"groin ankle hamstring quadricep",4,15
"all_info.2411","JennGr00","Jennings,Greg","2009","gnb",17,0,3,"wrist hip",2,6
"all_info.2511","JohnQu00","Johnson,Quinn","2009","gnb",17,0,1,"ankle",6,6
"all_info.2611","JollJo20","Jolly,Johnny","2009","gnb",17,0,8,"abdomen back knee foot",4,17
"all_info.2711","JoneBr99","Jones,Brad","2009","gnb",17,0,2,"concussion",10,11
"all_info.2811","KampAa99","Kampman,Aaron","2009","gnb",17,8,10,"hand concussion knee",3,17
"all_info.2911","KuhnJo00","Kuhn,John","2009","gnb",17,0,3,"hand",10,12
"all_info.3011","LangT.20","Lang,T.J.","2009","gnb",17,0,2,"oblique concussion",8,12
"all_info.3114","LeexPa99","Lee,Pat","2009","gnb",17,17,17,"knee",1,17
"all_info.3212","MartDe22","Martin,Derrick","2009","gnb",17,3,5,"hamstring concussion ankle",7,17
"all_info.3311","MattCl99","Matthews,Clay","2009","gnb",17,0,3,"jaw",7,11
"all_info.3410","MontMi20","Montgomery,Mike","2009","gnb",17,2,2,"ankle",16,17
"all_info.3510","NelsJo00","Nelson,Jordy","2009","gnb",17,3,4,"knee",6,9
"all_info.3610","PeprCh20","Peprah,Charlie","2009","gnb",17,15,17,"knee",1,17
"all_info.3710","PickRy20","Pickett,Ryan","2009","gnb",17,3,6,"hip hamstring",5,17
"all_info.3810","PoppBr20","Poppinga,Brady","2009","gnb",17,1,4,"illness quadricep quadriceps",5,11
"all_info.398","RajiBJ99","Raji,B.J.","2009","gnb",17,2,6,"ankle",1,13
"all_info.408","RodgAa00","Rodgers,Aaron","2009","gnb",17,0,5,"foot feet ribs",6,12
"all_info.4112","RousAa99","Rouse,Aaron","2009","gnb",17,0,1,"hamstring",1,1
"all_info.4210","SittJo20","Sitton,Josh","2009","gnb",17,0,2,"hand back",7,11
"all_info.436","SpitJa20","Spitz,Jason","2009","gnb",17,12,13,"back",5,17
"all_info.445","SwaiBr00","Swain,Brett","2009","gnb",17,11,11,"knee",7,17
"all_info.455","TausMa20","Tauscher,Mark","2009","gnb",17,4,6,"knee",5,11
"all_info.465","ThomJe99","Thompson,Jeremy","2009","gnb",17,9,9,"knee neck",3,17
"all_info.474","UndeBr99","Underwood,Brandon","2009","gnb",17,1,2,"hip",14,15
"all_info.484","WellSc20","Wells,Scott","2009","gnb",17,0,3,"hamstring concussion",5,11
"all_info.493","WoodCh00","Woodson,Charles","2009","gnb",17,0,11,"foot hip shoulder",4,17
"all_info.503","WynnDe00","Wynn,DeShawn","2009","gnb",17,13,13,"knee",5,17
"all_info.512","WynnJa99","Wynn,Jarius","2009","gnb",17,2,2,"hamstring",6,7
"all_info12","AdibXa99","Adibi,Xavier","2009","htx",16,0,1,"ankle",9,9
"all_info.160","AndeDa01","Anderson,David","2009","htx",16,0,2,"back head",4,16
"all_info.260","BarbDo99","Barber,Dominique","2009","htx",16,3,4,"ankle hamstring",9,16
"all_info.350","BentKe20","Bentley,Kevin","2009","htx",16,0,1,"shoulder",9,9
"all_info.430","BrisMi20","Brisiel,Mike","2009","htx",16,11,13,"shoulder foot",3,16
"all_info.513","BrowCh03","Brown,Chris","2009","htx",16,1,1,"shin",4,4
"all_info.612","BrowDu20","Brown,Duane","2009","htx",16,0,6,"illness knee foot",4,16
"all_info.712","brownkri01","Brown,Kris","2009","htx",16,0,1,"ankle",7,7
"all_info.812","BulmTi20","Bulman,Tim","2009","htx",16,1,4,"ribs hamstring",8,14
"all_info.912","BusiJo20","Busing,John","2009","htx",16,0,1,"groin",5,5
"all_info.1012","CaldAn20","Caldwell,Antoine","2009","htx",16,1,1,"illness",5,5
"all_info.1116","CampKh20","Campbell,Khary","2009","htx",16,12,12,"knee",5,16
"all_info.1214","CaseJa00","Casey,James","2009","htx",16,1,5,"knee illness",5,10
"all_info.1312","CodySh20","Cody,Shaun","2009","htx",16,2,6,"knee illness back",2,16
"all_info.1412","CushBr99","Cushing,Brian","2009","htx",16,0,13,"shoulder illness foot foot/ribs finger",4,16
"all_info.1512","DaniOw00","Daniels,Owen","2009","htx",16,8,8,"knee",9,16
"all_info.1612","DaviAn01","Davis,Andre'","2009","htx",16,2,5,"concussion calf finger",2,15
"all_info.1712","DileZa99","Diles,Zach","2009","htx",16,0,2,"knee illness",6,12
"all_info.1812","DreeJo00","Dreessen,Joel","2009","htx",16,0,6,"hip ankle shoulder",4,16
